band,barrier_free,capacity,card,charter,child,course,credit_card,english,free_drink,free_food,horigotatsu,karaoke,ktai_coupon,lat,lng,lunch,midnight,non_smoking,parking,party_capacity,pet,private_room,show,tatami,tv,wifi,budget.code,genre.code,large_area.code,large_service_area.code,middle_area.code,service_area.code,small_area.code
0,0,18,1,1,1,1,"[V,M,A,J]",0,0,0,0,0,0,35.00435413,135.7710389,0,0,2,0,18,0,0,0,0,0,0,4500,ダイニングバー・バル,Z022,SS20,Y433,SA22,X903
0,0,35,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00506238,135.7711342,0,0,2,0,35,0,0,0,0,0,1,4500,イタリアン・フレンチ,Z022,SS20,Y433,SA22,X903
0,0,38,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00499683,135.7708339,0,0,1,0,25,0,1,0,1,0,0,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,1,68,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00506933,135.7711814,1,0,2,0,50,0,1,0,0,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,96,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00459994,135.7711486,1,0,2,0,36,0,1,0,1,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,52,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.0049324,135.7710406,0,0,1,0,40,0,1,0,1,0,0,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,40,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00743323,135.7712085,1,0,1,0,40,0,1,0,0,0,0,6000,焼肉・ホルモン,Z022,SS20,Y433,SA22,X903
0,0,90,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.0070366,135.7711341,1,1,2,0,70,0,0,0,0,1,1,3500,イタリアン・フレンチ,Z022,SS20,Y433,SA22,X903
0,0,10,1,1,2,0,"[V,M,A,D,J]",0,0,0,0,0,1,35.00507988,135.7710594,1,0,2,0,,0,0,0,0,0,1,3500,和食,Z022,SS20,Y433,SA22,X903
0,0,20,1,0,0,1,"[V,M,A,D,J]",0,0,0,1,0,1,35.00814369,135.7709202,0,1,0,0,10,0,0,0,0,1,1,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,60,1,1,1,1,"[V,M,A,D,J,G]",1,1,1,0,0,0,35.00821925,135.7712718,1,1,0,0,,0,0,1,0,1,1,3500,ダイニングバー・バル,Z022,SS20,Y433,SA22,X903
0,0,50,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.00535902,135.771153,0,0,0,0,20,0,0,0,0,0,0,3500,バー・カクテル,Z022,SS20,Y433,SA22,X903
0,0,46,1,0,1,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,35.00739212,135.7711502,1,0,2,0,14,0,1,0,1,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,68,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.005962,135.7710108,1,0,2,0,40,0,0,0,1,0,0,3500,和食,Z022,SS20,Y433,SA22,X903
0,0,40,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00238906,135.7705768,0,0,0,0,24,0,1,0,0,0,0,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,21,1,1,1,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.00447356,135.7711681,0,1,0,0,21,0,0,0,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y433,SA22,X903
0,0,18,1,0,0,0,"[V,M,A,D,J,G]",0,0,0,0,0,1,35.00570814,135.7710678,0,0,0,0,18,0,0,0,0,0,0,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,20,1,1,1,1,"[V,M,A,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00426525,135.7709931,1,0,2,0,8,0,1,0,0,0,1,3500,ダイニングバー・バル,Z022,SS20,Y433,SA22,X903
0,0,56,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.0079501,135.7709355,0,0,2,0,22,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,17,0,1,1,1,,1,1,0,0,0,0,35.00561314,135.7707617,1,0,2,0,10,0,0,0,0,0,0,12500,和食,Z022,SS20,Y433,SA22,X903
0,0,50,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00605393,135.7710322,0,0,2,0,25,0,1,0,1,0,0,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,48,1,1,0,1,"[V,M,A,J,G]",0,1,0,1,0,0,35.00602227,135.7710158,0,0,0,0,,0,1,0,0,0,0,8500,焼肉・ホルモン,Z022,SS20,Y433,SA22,X903
0,0,11,0,0,0,0,,0,0,0,0,0,1,35.00441551,135.7711606,0,0,未確認,0,,0,0,0,0,0,未確認,1250,ラーメン,Z022,SS20,Y433,SA22,X903
0,0,36,1,0,0,0,"[V,M,A,D,J]",1,0,0,0,0,1,35.00287012,135.7707259,0,1,0,0,36,0,0,0,0,0,1,3500,バー・カクテル,Z022,SS20,Y433,SA22,X903
0,0,48,0,0,2,1,,1,1,0,0,0,0,35.0051507,135.7709531,0,0,2,0,36,0,1,0,1,0,0,3500,和食,Z022,SS20,Y433,SA22,X903
0,0,32,1,0,1,1,"[V,M]",1,1,0,0,0,1,35.00426331,135.7710342,1,0,2,0,20,0,0,0,0,0,0,2500,中華,Z022,SS20,Y433,SA22,X903
0,0,73,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,1,35.0040561,135.770905,1,0,2,0,,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,32,0,0,1,1,,1,0,0,0,0,1,35.00432413,135.7711234,0,0,2,0,34,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,1,64,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,0,35.00525625,135.7711897,0,0,2,0,20,0,0,0,0,0,1,6000,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,86,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.0066872,135.771118,1,0,1,0,30,0,1,0,0,0,0,8500,和食,Z022,SS20,Y433,SA22,X903
0,0,50,1,0,1,1,"[V,M,A,D,J]",0,1,0,1,0,1,35.00759515,135.7710935,0,0,1,0,25,0,1,0,1,0,0,6000,創作料理,Z022,SS20,Y433,SA22,X903
0,0,11,1,0,2,1,"[V,A,D,J]",0,0,0,0,0,1,35.00761015,135.7711485,1,0,0,0,45,0,0,0,0,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,93,1,0,1,1,"[V,M,D,J]",1,1,0,0,0,0,35.00693634,135.7710966,0,0,0,0,30,0,1,0,1,0,0,4500,創作料理,Z022,SS20,Y433,SA22,X903
0,0,16,1,0,1,0,"[V,M]",0,0,0,0,0,1,35.00773958,135.7710724,0,1,0,0,16,0,0,0,0,0,0,2500,バー・カクテル,Z022,SS20,Y433,SA22,X903
0,0,18,1,0,1,1,"[V,M,A,J,G]",1,0,0,0,0,0,35.00814175,135.770926,0,0,2,0,18,0,0,0,0,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,51,1,1,2,1,"[V,M,A,D,J,G]",1,1,0,1,0,1,35.00532874,135.7710236,1,0,2,0,20,0,1,0,1,0,1,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,138,1,1,1,1,"[{'code': 'c02', 'name': 'マスター'},D,J]",0,1,0,0,0,1,35.00689245,135.7710966,0,0,0,0,70,0,1,0,1,0,未確認,6000,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,25,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,1,35.0059445,135.771145,0,0,2,0,25,0,0,0,0,0,0,4500,創作料理,Z022,SS20,Y433,SA22,X903
0,0,43,1,0,2,1,[V],0,1,0,0,0,1,35.0102043,135.7711295,1,0,2,0,40,0,1,0,0,0,0,6000,和食,Z022,SS20,Y433,SA22,X903
0,0,48,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.0070191,135.7709841,0,0,0,0,25,0,0,0,0,0,0,3500,創作料理,Z022,SS20,Y433,SA22,X903
0,0,49,1,1,2,1,"[V,M,A,D,J,G]",1,0,0,0,0,1,35.00760959,135.7709946,0,1,0,0,50,0,1,0,0,0,1,2500,焼肉・ホルモン,Z022,SS20,Y433,SA22,X903
0,0,46,1,0,1,1,"[V,M,A]",0,1,0,1,0,1,35.00447522,135.7708648,0,0,2,0,46,0,1,0,0,0,0,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,30,1,0,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,35.00500989,135.7710378,0,0,1,0,30,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,50,1,0,2,1,"[V,M,A,D,J]",0,0,0,1,0,1,35.00793205,135.7709732,1,0,0,0,25,0,1,0,1,0,0,8500,和食,Z022,SS20,Y433,SA22,X903
0,0,40,1,0,1,1,"[V,M,A,J]",1,1,0,0,0,1,35.00493545,135.7710536,1,0,0,0,40,0,0,0,0,0,未確認,3500,和食,Z022,SS20,Y433,SA22,X903
0,0,16,1,1,2,1,"[V,M,A,D,J,G]",0,1,0,0,0,1,35.00071562,135.7693661,0,1,0,0,20,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,39,1,0,1,0,"[V,M,A,D]",0,0,0,0,0,1,35.00508405,135.7711394,0,0,0,0,39,0,0,0,0,0,未確認,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,16,0,0,2,1,,0,0,0,0,0,1,35.00725936,135.7712324,1,0,0,0,8,0,0,0,0,0,0,12500,和食,Z022,SS20,Y433,SA22,X903
0,0,34,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.00510599,135.7710322,1,0,2,0,20,0,0,0,0,0,未確認,4500,居酒屋,Z022,SS20,Y433,SA22,X903
0,0,75,1,0,1,1,"[V,J]",0,1,0,0,0,1,35.00777485,135.7710752,1,0,0,0,20,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y433,SA22,X903
0,1,170,1,0,1,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,35.00402333,135.7710995,1,0,2,0,40,0,0,0,0,0,1,4500,和食,Z022,SS20,Y433,SA22,X903
0,0,50,1,0,2,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.00429775,135.7711181,1,0,0,0,30,0,0,0,0,0,未確認,8500,和食,Z022,SS20,Y433,SA22,X903
0,0,84,0,0,0,0,,0,0,0,0,0,1,35.63650265,134.8880963,0,0,未確認,0,,0,0,0,0,0,未確認,8500,和食,Z022,SS20,Y869,SA22,X905
0,0,78,1,0,1,0,"[V,M,A,D]",0,1,1,0,0,1,35.60584542,135.0821217,1,0,2,1,78,0,0,0,0,0,未確認,1750,洋食,Z022,SS20,Y869,SA22,X905
0,0,84,0,0,1,0,,0,0,0,0,0,1,35.60071472,135.0860396,1,0,未確認,1,,0,0,0,0,0,未確認,1750,和食,Z022,SS20,Y869,SA22,X905
0,0,80,1,0,2,1,"[V,M,A,J]",0,1,0,1,0,1,34.74508,135.7693708,1,0,2,1,80,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y869,SA22,X906
0,0,128,1,0,2,1,"[V,M,A,J]",1,1,1,0,0,0,34.74519218,135.7680773,1,0,0,1,80,0,0,0,0,0,0,2500,焼肉・ホルモン,Z022,SS20,Y869,SA22,X906
0,0,94,1,0,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,0,34.74547712,135.7672515,1,0,1,1,,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y869,SA22,X906
0,0,92,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,0,34.76025655,135.7907628,0,0,2,1,48,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y869,SA22,X906
0,0,62,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,34.80614935,135.7774724,0,1,2,0,78,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y869,SA22,X906
0,0,52,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,34.74572877,135.7676726,0,1,2,0,62,0,0,0,0,0,1,1750,居酒屋,Z022,SS20,Y869,SA22,X906
0,0,200,0,0,0,0,,0,0,0,0,0,1,34.75907532,135.7918964,0,0,1,0,,0,0,0,0,0,未確認,12500,和食,Z022,SS20,Y869,SA22,X906
0,0,26,1,0,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,34.80465039,135.778889,1,1,2,0,,0,0,0,0,0,未確認,2500,和食,Z022,SS20,Y869,SA22,X906
0,0,17,0,0,0,0,,0,0,0,0,0,1,35.53745043,135.125518,0,1,0,0,,0,0,0,0,0,未確認,3500,ダイニングバー・バル,Z022,SS20,Y869,SA22,X906
0,0,102,1,0,2,0,"[V,M,A,D,J]",0,1,1,0,0,1,34.81354808,135.7708608,0,1,2,1,,0,0,0,0,0,未確認,1750,創作料理,Z022,SS20,Y869,SA22,X906
0,0,98,0,0,1,0,,0,0,0,0,0,1,34.74547712,135.7672515,0,0,未確認,1,,0,0,0,0,0,未確認,1750,和食,Z022,SS20,Y869,SA22,X906
0,0,60,1,1,2,1,"[V,M,A,D,J]",1,1,0,1,0,1,35.0177336,135.7424193,0,1,2,0,60,0,1,0,1,1,1,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,16,0,1,2,1,,0,1,0,0,0,0,35.01632696,135.7606411,1,0,2,0,16,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,30,0,1,2,1,,1,0,0,0,1,0,35.0172527,135.7609407,0,0,2,0,30,0,0,1,0,0,1,2500,カラオケ・パーティー,Z022,SS20,Y365,SA22,XE00
1,0,28,1,1,1,1,"[V,M,A,J]",0,0,0,0,0,0,35.01929766,135.769473,1,1,2,0,12,0,0,1,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y365,SA22,XE00
0,0,100,1,0,2,1,"[V,M,J]",1,1,0,0,0,0,35.00370364,135.7707787,0,0,2,1,40,0,0,0,0,1,未確認,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,48,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.01615167,135.7591873,1,0,0,0,48,0,1,0,0,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,50,1,0,2,0,"[V,M,A,D,J,G]",1,1,0,1,0,0,35.01755553,135.7530034,1,1,0,0,30,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,XE00
0,0,10,1,0,0,1,"[V,M,A,D,J]",1,0,0,0,0,1,35.01730151,135.7697561,1,0,2,0,10,0,0,0,0,0,未確認,12500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,0,35,0,0,1,1,,0,1,0,0,0,0,35.01780283,135.769328,1,0,2,0,35,0,0,0,0,0,0,1250,アジア・エスニック,Z022,SS20,Y365,SA22,XE00
0,0,14,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.01612047,135.7671377,1,0,2,0,14,0,0,0,0,0,0,8500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,0,44,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,1,35.02151632,135.7702489,1,0,0,1,24,0,0,0,0,0,0,12500,焼肉・ホルモン,Z022,SS20,Y365,SA22,XE00
0,0,54,1,0,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,0,35.01751568,135.7589748,0,0,1,0,36,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,30,1,1,1,1,"[V,M,A,J]",1,1,0,0,0,0,35.01722064,135.7559803,1,0,0,0,30,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,35,1,1,2,1,"[V,M,D,J,G]",1,1,0,1,0,0,35.01724255,135.7546277,0,0,0,0,21,0,0,0,1,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,60,0,0,1,1,,1,1,0,0,0,1,35.01723588,135.7543591,1,0,2,0,25,0,0,0,0,0,1,6000,和食,Z022,SS20,Y365,SA22,XE00
0,0,13,1,1,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.01638539,135.7650557,1,0,2,0,13,0,0,0,0,0,未確認,8500,和食,Z022,SS20,Y365,SA22,XE00
0,0,35,1,1,2,1,"[V,M,A,D,J,G]",1,1,0,0,0,0,35.01495595,135.758353,1,1,0,0,20,0,1,0,1,0,1,3500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,20,1,0,1,1,"[V,M,A,J]",0,0,0,0,0,1,35.01630033,135.7618896,1,0,2,0,20,0,0,0,0,0,0,6000,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,0,22,1,0,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.01700953,135.7667044,1,0,2,0,22,0,0,0,0,0,0,6000,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,0,45,0,0,1,1,,0,1,0,0,0,0,35.01855325,135.7553123,1,0,0,0,50,0,0,0,1,1,1,3500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,22,1,1,2,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,35.01687382,135.7597084,0,0,2,0,25,0,0,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y365,SA22,XE00
0,1,31,1,0,1,1,"[V,M,A,D,J,G]",1,1,0,0,0,1,35.01581612,135.7695453,1,0,1,0,31,0,1,0,0,0,0,6000,焼肉・ホルモン,Z022,SS20,Y365,SA22,XE00
0,0,14,0,0,0,0,,0,0,0,0,0,1,35.01377812,135.7618358,0,0,2,0,,0,0,0,0,0,未確認,8500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,0,50,1,0,1,0,"[V,M,J]",0,1,0,0,0,1,35.01757951,135.756738,1,0,2,0,,0,0,0,0,0,未確認,4500,焼肉・ホルモン,Z022,SS20,Y365,SA22,XE00
0,0,62,0,0,0,0,,0,0,0,0,0,1,35.0084842,135.7703097,0,1,2,0,,0,0,0,0,0,未確認,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,1,24,1,1,1,0,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,0,0,0,0,1,35.01756085,135.754608,1,0,2,0,,0,0,0,0,0,0,1250,洋食,Z022,SS20,Y365,SA22,XE00
0,1,80,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.01633357,135.758291,1,0,0,1,40,0,0,0,0,0,0,6000,和食,Z022,SS20,Y365,SA22,XE00
0,0,61,0,0,1,0,,0,0,0,0,0,1,35.01720532,135.7539569,1,1,2,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y365,SA22,XE00
0,0,18,1,0,2,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.01751675,135.7572891,1,0,2,0,20,0,0,0,0,0,1,4500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,0,8,0,1,1,1,,1,0,0,0,0,1,35.01391785,135.7632434,0,0,2,0,8,0,0,0,0,0,0,8500,和食,Z022,SS20,Y365,SA22,XE00
0,0,14,1,1,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,1,35.01595613,135.7586877,0,0,2,0,14,0,0,0,0,0,0,8500,和食,Z022,SS20,Y365,SA22,XE00
0,0,30,1,0,2,0,"[V,M,A,D,J]",0,1,0,0,0,1,35.0188743,135.7541557,1,0,0,0,20,0,0,0,0,0,0,6000,和食,Z022,SS20,Y365,SA22,XE00
0,0,50,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.01561128,135.7637408,1,0,2,0,35,0,0,0,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y365,SA22,XE00
0,0,24,1,0,2,1,"[V,M,A,D,J]",1,0,0,0,0,1,35.01705921,135.7532536,1,0,2,0,18,0,0,0,0,0,0,6000,和食,Z022,SS20,Y365,SA22,XE00
0,0,34,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.01724373,135.7573644,1,1,1,0,36,0,1,0,0,1,1,1750,カフェ・スイーツ,Z022,SS20,Y365,SA22,XE00
0,0,19,1,1,2,1,"[V,M,A,D,J]",1,1,0,0,0,1,35.01499483,135.75788,1,0,2,0,20,0,0,0,0,0,1,3500,イタリアン・フレンチ,Z022,SS20,Y365,SA22,XE00
0,1,15,1,1,2,1,"[V,M,A,D,J]",1,0,0,1,0,1,35.01360009,135.7622744,1,0,2,1,15,0,1,0,0,0,1,12500,洋食,Z022,SS20,Y365,SA22,XE00
0,0,20,0,0,2,0,,1,0,0,0,0,1,35.01717601,135.75982,1,0,0,0,20,0,0,0,0,0,0,1750,ラーメン,Z022,SS20,Y365,SA22,XE00
0,0,24,1,1,1,1,"[V,M]",1,0,0,0,0,1,35.01535702,135.7583213,1,0,2,0,25,0,1,0,0,0,0,12500,和食,Z022,SS20,Y365,SA22,XE00
0,0,14,0,0,2,0,,0,1,0,0,0,1,35.01686869,135.7541122,1,0,2,0,10,0,0,0,0,0,0,1750,和食,Z022,SS20,Y365,SA22,XE00
0,0,18,1,0,1,1,"[V,M,A,D,J]",1,0,0,1,0,1,35.01439352,135.7586022,1,0,2,1,16,0,1,0,0,0,0,12500,和食,Z022,SS20,Y365,SA22,XE00
0,0,20,0,1,1,1,,0,1,0,0,0,1,35.01686842,135.754125,1,0,0,1,,0,1,0,0,0,1,2500,居酒屋,Z022,SS20,Y365,SA22,XE00
0,1,50,1,0,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,35.02871223,135.7728207,0,0,2,0,30,0,1,0,1,1,1,3500,和食,Z022,SS20,Y430,SA22,XE01
0,0,36,1,1,2,1,"[V,M,A,J]",0,1,0,0,0,1,35.03286804,135.7805279,0,0,0,0,36,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,35,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,35.02908675,135.7779999,1,0,2,0,35,0,0,0,0,0,1,1750,中華,Z022,SS20,Y430,SA22,XE01
0,0,38,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.02867141,135.7735148,0,1,2,0,38,0,0,0,0,0,0,3500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,26,1,0,1,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.04040445,135.7823653,0,0,2,0,22,0,0,0,0,0,1,12500,和食,Z022,SS20,Y430,SA22,XE01
0,0,47,1,1,0,1,"[V,M,A,D,J]",0,1,0,1,0,1,35.02870224,135.7732701,0,0,0,0,20,0,1,0,1,0,1,4500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,8,0,0,1,0,,0,0,0,0,0,0,35.02890741,135.769957,0,0,0,0,8,0,0,0,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,10,1,1,2,1,"[V,M,D,J]",0,1,0,0,0,0,35.02968192,135.7764731,1,1,0,0,10,0,0,0,0,0,0,2500,焼肉・ホルモン,Z022,SS20,Y430,SA22,XE01
0,1,18,1,0,2,1,"[V,M,A,D,J]",0,0,0,0,0,0,35.03008013,135.7732189,1,1,0,1,20,1,0,0,0,1,1,1750,ラーメン,Z022,SS20,Y430,SA22,XE01
0,0,75,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,35.03024237,135.7745621,0,1,2,0,99,0,0,0,0,0,1,1750,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,10,0,0,2,0,,0,0,0,0,0,1,35.03371791,135.778903,0,0,2,0,10,0,0,0,0,0,1,8500,和食,Z022,SS20,Y430,SA22,XE01
0,0,19,1,0,1,1,"[V,M,A,D,J]",1,0,0,0,0,0,35.02345715,135.7912259,1,0,2,1,30,0,0,0,0,0,1,6000,イタリアン・フレンチ,Z022,SS20,Y430,SA22,XE01
0,0,27,0,1,1,1,,1,1,0,0,0,1,35.0304239,135.7696123,1,0,2,1,16,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,15,1,1,2,1,"[{'code': 'c02', 'name': 'マスター'},A,D,J]",1,1,0,0,0,0,35.0286342,135.7738425,0,0,2,0,39,0,0,0,0,0,1,3500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,20,0,1,2,0,,0,1,0,0,0,1,35.02913001,135.7753055,1,0,2,0,20,0,0,0,1,1,1,1750,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,16,1,1,1,1,"[V,M,J]",0,1,0,0,0,1,35.030846,135.778406,0,1,0,0,18,0,0,0,0,0,1,3500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,34,1,0,1,1,"[V,M]",1,1,0,0,0,0,35.02852074,135.7676909,1,0,2,0,80,0,0,0,1,0,未確認,6000,イタリアン・フレンチ,Z022,SS20,Y430,SA22,XE01
0,1,26,0,1,2,1,,1,1,1,0,0,0,35.02871307,135.7733262,0,0,2,0,26,0,1,0,0,0,0,1750,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,8,0,0,2,1,,1,1,0,0,0,1,35.0333819,135.7815084,1,0,2,1,10,0,0,0,0,0,0,4500,イタリアン・フレンチ,Z022,SS20,Y430,SA22,XE01
0,0,45,1,1,0,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.02930061,135.7776991,0,0,0,0,50,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,60,1,1,1,1,"[V,M,D,J,G]",1,1,1,0,0,0,35.03151248,135.7735366,1,0,1,0,60,0,0,0,1,0,1,2500,各国料理,Z022,SS20,Y430,SA22,XE01
0,0,30,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.03162986,135.7691929,0,1,0,0,25,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,40,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.02952395,135.7790604,1,1,0,0,50,0,1,0,0,1,1,2500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,25,1,0,0,0,"[V,M,A,J]",0,1,0,0,0,0,35.03014207,135.77333,1,0,0,0,25,1,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y430,SA22,XE01
0,0,14,0,0,0,0,,0,0,0,0,0,1,35.02824231,135.7741328,0,0,2,0,14,0,0,0,0,0,1,3500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,1,16,0,1,1,1,,1,0,0,0,0,1,35.02483999,135.7772465,1,0,2,0,25,0,0,0,0,1,0,1750,各国料理,Z022,SS20,Y430,SA22,XE01
0,1,22,0,1,2,1,,1,0,0,0,0,1,35.02923923,135.7781455,1,0,2,0,22,0,0,0,0,0,1,750,和食,Z022,SS20,Y430,SA22,XE01
0,0,14,0,0,1,0,,0,0,0,0,0,1,35.03021112,135.7684188,0,0,2,0,,0,0,0,0,0,未確認,3500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
0,0,26,0,1,1,1,,0,1,0,0,0,1,35.02964494,135.7748077,0,0,0,0,40,1,0,0,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y430,SA22,XE01
